model,patient,threshold,fp_per_hour,sensitivity,precision
logistic,12,0.21682895442300995,1167.2005727291182,0.8741047870335469,0.07099993876676261
logistic,12,0.21677091151688657,1168.1237778751322,0.8741047870335469,0.0709478064002937
logistic,12,0.21676980229322948,1168.1237778751322,0.8744817188088956,0.070976229081898
logistic,12,0.21574694011498072,1182.2411232329277,0.8744817188088956,0.07018817692261148
logistic,12,0.21574685046422662,1182.2411232329277,0.8748586505842443,0.07021630615640599
logistic,12,0.2157228157452243,1182.5103914005153,0.8748586505842443,0.07020143971931522
logistic,12,0.21572059074739935,1182.5103914005153,0.8752355823595929,0.0702295617457581
logistic,12,0.21546796657803868,1185.972410698067,0.8752355823595929,0.07003891050583658
logistic,12,0.2154656552198246,1185.972410698067,0.8756125141349416,0.07006696024612415
logistic,12,0.2152120662795756,1189.8190988064584,0.8756125141349416,0.06985625789378722
logistic,12,0.21521067074015243,1189.8190988064584,0.8759894459102903,0.06988422793564877
logistic,12,0.21511241104631576,1191.280840287647,0.8759894459102903,0.06980446340071486
logistic,12,0.21511085416854797,1191.280840287647,0.8763663776856389,0.06983240223463687
logistic,12,0.21472149731284654,1196.7431374015623,0.8763663776856389,0.06953582964469435
logistic,12,0.2147201345543314,1196.7431374015623,0.8767433094609876,0.06956365702664713
logistic,12,0.21425108183102168,1203.359440947995,0.8767433094609876,0.06920765271207117
logistic,12,0.2142491344769677,1203.359440947995,0.8771202412363363,0.06923534662302885
logistic,12,0.21390673842891594,1208.3986023699872,0.8771202412363363,0.06896653922527489
logistic,12,0.21390464920444055,1208.3986023699872,0.8774971730116848,0.06899413194238635
logistic,12,0.21370091707415387,1211.0143502836931,0.8774971730116848,0.06885536823425022
logistic,12,0.2136965226994952,1211.0143502836931,0.8778741047870335,0.0688829079293721
logistic,12,0.2135780502536131,1212.7453599324692,0.8778741047870335,0.06879135160680529
logistic,12,0.21357243184090488,1212.7453599324692,0.8782510365623822,0.06881885577576277
logistic,12,0.21275879493347358,1223.746887922468,0.8782510365623822,0.06824239229124564
logistic,12,0.21275631201668466,1223.746887922468,0.8786279683377308,0.06826968134957825
logistic,12,0.21265157923446643,1224.977828117153,0.8786279683377308,0.06820575842696629
logistic,12,0.21264325885470278,1224.977828117153,0.8790049001130795,0.0682330222079176
logistic,12,0.21247651566088868,1227.2473741011038,0.8790049001130795,0.06811543404603342
logistic,12,0.21247571055508468,1227.2473741011038,0.8793818318884282,0.06814265268569092
logistic,12,0.21178090653845724,1236.1332236314875,0.8793818318884282,0.06768596959498666
logistic,12,0.21178072851997912,1236.1332236314875,0.8797587636637768,0.0677130174939801
logistic,12,0.21127541150734827,1243.7496660861018,0.8797587636637768,0.06732627570888741
logistic,12,0.21126906652906127,1243.7496660861018,0.8801356954391255,0.06735317872389524
logistic,12,0.21096836409715317,1247.7886885999123,0.8801356954391255,0.06714980013228654
logistic,12,0.21096699593127902,1247.7886885999123,0.8805126272144742,0.06717662621498821
logistic,12,0.21092501972300967,1248.2502911729193,0.8805126272144742,0.06715345253837751
logistic,12,0.21092127853304482,1248.2502911729193,0.8808895589898228,0.06718026849110299
logistic,12,0.2094772876424839,1267.560665477043,0.8808895589898228,0.06622460256737227
logistic,12,0.20946942651542244,1267.560665477043,0.8812664907651715,0.0662510626239728
logistic,12,0.2093858635196139,1268.6377381473924,0.8812664907651715,0.0661985389886177
logistic,12,0.2093791267135921,1268.6377381473924,0.8816434225405202,0.06622497805713638
logistic,12,0.20920957935042322,1271.2919529421822,0.8816434225405202,0.06609585170114163
logistic,12,0.20920890307609846,1271.2919529421822,0.8820203543158688,0.06612224137443838
logistic,12,0.20913182281054687,1272.4844262557835,0.8820203543158688,0.0660643704121965
logistic,12,0.2091300136858448,1272.4844262557835,0.8823972860912175,0.06609073713333898
logistic,12,0.2089580371824604,1274.7539722397341,0.8823972860912175,0.06598083427282976
logistic,12,0.20895592170716218,1274.7539722397341,0.8827742178665662,0.06600715876102703
logistic,12,0.20863454379914087,1279.2930642076358,0.8827742178665662,0.06578836484170904
logistic,12,0.20863007814887022,1279.2930642076358,0.8831511496419148,0.06581460674157304
logistic,12,0.2085353970140373,1280.6394050455726,0.8831511496419148,0.06574996492212712
logistic,12,0.20853523378168953,1280.6394050455726,0.8835280814172635,0.06577618138960602
logistic,12,0.2082587844897812,1285.4477651810616,0.8835280814172635,0.06554626548474596
logistic,12,0.2082555369864437,1285.4477651810616,0.8839050131926122,0.06557239527990605
logistic,12,0.20774190563539024,1292.8334063491725,0.8839050131926122,0.06522222840295934
logistic,12,0.20774071707188374,1292.8334063491725,0.8842819449679608,0.06524822695035461
logistic,12,0.20757234009028533,1295.218352976375,0.8842819449679608,0.06513590804342394
logistic,12,0.20757008305839425,1295.218352976375,0.8846588767433095,0.0651618635126881
logistic,12,0.20739797436014984,1297.9495015333328,0.8846588767433095,0.06503366676826734
logistic,12,0.20739769084546592,1297.9495015333328,0.8850358085186582,0.06505957328899972
logistic,12,0.2073210185697307,1298.8727066793465,0.8850358085186582,0.06501633715456609
logistic,12,0.20732016686522886,1298.8727066793465,0.8854127402940067,0.0650422262217915
logistic,12,0.2071150999531867,1301.719255879556,0.8854127402940067,0.06490922656055707
logistic,12,0.20710947493635842,1301.719255879556,0.8857896720693554,0.06493506493506493
logistic,12,0.2064308088041295,1311.9514462478764,0.8857896720693554,0.06446126837831907
logistic,12,0.20642838283191478,1311.9514462478764,0.8861666038447041,0.06448692980771868
logistic,12,0.20562491114730935,1322.6452391892037,0.8861666038447041,0.0639989111201851
logistic,12,0.20562195913513134,1322.6452391892037,0.8865435356200527,0.06402439024390244
logistic,12,0.20558920105970052,1323.1453086432946,0.8865435356200527,0.06400174154398759
logistic,12,0.20558721365465765,1323.1453086432946,0.8869204673954014,0.06402721088435374
logistic,12,0.205418574897126,1325.9533909624201,0.8869204673954014,0.06390027971648155
logistic,12,0.20541539034174897,1325.9533909624201,0.8872973991707501,0.0639257006300239
logistic,12,0.20522328833740658,1328.492205113958,0.8872973991707501,0.0638113309840065
logistic,12,0.20522160138021328,1328.492205113958,0.8876743309460987,0.06383670814019679
logistic,12,0.20500893263958422,1331.569555600671,0.8876743309460987,0.06369857455843769
logistic,12,0.20500486203207524,1331.569555600671,0.8880512627214474,0.06372389916693715
logistic,12,0.20472076150451288,1336.2240482118243,0.8880512627214474,0.06351602728277572
logistic,12,0.20471992141309361,1336.2240482118243,0.8884281944967961,0.0635412735213242
logistic,12,0.2046639178746652,1337.0318527145864,0.8884281944967961,0.0635053212986663
logistic,12,0.2046637755617186,1337.0318527145864,0.8888051262721447,0.0635305528612997
logistic,12,0.20449467370176885,1339.8784019147959,0.8888051262721447,0.06340414089809089
logistic,12,0.20449458336466209,1339.8784019147959,0.8891820580474934,0.06342932429888952
logistic,12,0.20443368359269873,1341.224742752733,0.8891820580474934,0.06336968785257616
logistic,12,0.20443298620222197,1341.224742752733,0.8895589898228421,0.06339484782550299
logistic,12,0.20419487545242757,1344.6867620502849,0.8895589898228421,0.06324195406919099
logistic,12,0.20419109886477702,1344.6867620502849,0.8899359215981907,0.06326705611233185
logistic,12,0.20392131916909553,1349.379721542522,0.8899359215981907,0.06306089743589743
logistic,12,0.2039210935275,1349.379721542522,0.8903128533735394,0.06308592185037792
logistic,12,0.20379343710124806,1350.9953305480462,0.8903128533735394,0.06301523357255288
logistic,12,0.2037912639263613,1350.9953305480462,0.8906897851488881,0.06304023049834596
logistic,12,0.20366939622093605,1352.6494064346546,0.8906897851488881,0.06296799637594265
logistic,12,0.2036655132693208,1352.6494064346546,0.8910667169242367,0.06299296525261139
logistic,12,0.20366196961187588,1352.7648070779062,0.8910667169242367,0.06298792997788495
logistic,12,0.203660019686203,1352.7648070779062,0.8914436486995854,0.06301289566236812
logistic,12,0.20360140398050672,1353.8034128671718,0.8914436486995854,0.06296759764636971
logistic,12,0.2035935379002757,1353.8034128671718,0.8918205804749341,0.06299254526091587
logistic,12,0.2027541107023365,1366.9590861978695,0.8918205804749341,0.062424146483035195
logistic,12,0.20275381944137122,1366.9590861978695,0.8921975122502827,0.062448882674194656
logistic,12,0.20275138680680896,1367.0744868411211,0.8921975122502827,0.06244394027330766
logistic,12,0.20275099538913047,1367.0744868411211,0.8925744440256314,0.06246867333210225
logistic,12,0.2026249859503756,1369.22863218182,0.8925744440256314,0.06237652451070779
logistic,12,0.2026230806996397,1369.22863218182,0.89295137580098,0.06240122221051522
logistic,12,0.20254547087671995,1370.6903736630088,0.89295137580098,0.062338824272406716
logistic,12,0.20254048929047955,1370.6903736630088,0.8933283075763286,0.06236349761860906
logistic,12,0.20248448674609898,1371.459711284687,0.8933283075763286,0.06233069457959656
logistic,12,0.20248265429708737,1371.459711284687,0.8937052393516773,0.06235535451293919
logistic,12,0.20230500932216003,1374.1908598416449,0.8937052393516773,0.06223913899461871
logistic,12,0.20230470137503279,1374.1908598416449,0.894082171127026,0.0622637547249055
logistic,12,0.20175508144663037,1382.5381730368536,0.894082171127026,0.06191110067079059
logistic,12,0.20175296373613982,1382.5381730368536,0.8944591029023746,0.061935584903690555
logistic,12,0.2016173030701282,1385.2693215938111,0.8944591029023746,0.0618210238374365
logistic,12,0.20161383122921553,1385.2693215938111,0.8948360346777233,0.0618454644922628
logistic,12,0.20080794514565073,1397.6556573028306,0.8948360346777233,0.06133099100961042
logistic,12,0.2008039183488191,1397.6556573028306,0.895212966453072,0.06135524038337337
logistic,12,0.20025636917647213,1405.6183016872003,0.895212966453072,0.061028882721759686
logistic,12,0.20025589027429685,1405.6183016872003,0.8955898982284206,0.061053010252588844
logistic,12,0.19919758783519198,1421.735924861359,0.8955898982284206,0.06040268456375839
logistic,12,0.19919756130469227,1421.735924861359,0.8959668300037693,0.060426570404453823
logistic,12,0.19894942564409793,1425.5826129697502,0.8959668300037693,0.060273347364150416
logistic,12,0.19894677521015885,1425.5826129697502,0.896343761779118,0.06029717531314975
logistic,12,0.19884924976564358,1426.928953807687,0.896343761779118,0.060243710890988775
logistic,12,0.19884852972011097,1426.928953807687,0.8967206935544666,0.06026751785985712
logistic,12,0.1988363265406985,1427.2366888563583,0.8967206935544666,0.060255306215490606
logistic,12,0.19883431910791352,1427.2366888563583,0.8970976253298153,0.06027910746397184
logistic,12,0.19860207566850918,1431.314178251253,0.8970976253298153,0.060117709464750306
logistic,12,0.198600480656592,1431.314178251253,0.897474557105164,0.06014144986107603
logistic,12,0.19832657030413506,1435.4301345272315,0.897474557105164,0.05997934352721868
logistic,12,0.19832570757882265,1435.4301345272315,0.8978514888805126,0.060003022822308426
logistic,12,0.19805032083774804,1440.0076933762168,0.8978514888805126,0.05982369339729261
logistic,12,0.1980475056720043,1440.0076933762168,0.8982284206558613,0.059847305238836704
logistic,12,0.19802400883789728,1440.5846965924754,0.8982284206558613,0.059824768408103836
logistic,12,0.19802351173874205,1440.5846965924754,0.89860535243121,0.05984837073856505
logistic,12,0.19765241747392645,1446.7393975659013,0.89860535243121,0.05960894134120118
logistic,12,0.197650105372171,1446.7393975659013,0.8989822842065586,0.059632454056757093
logistic,12,0.19696031186306812,1458.7410644640815,0.8989822842065586,0.05917086362170343
logistic,12,0.19695912554525236,1458.7410644640815,0.8993592159819073,0.05919420462439218
logistic,12,0.19690088720557292,1459.6642696100955,0.8993592159819073,0.059158980462164036
logistic,12,0.19689892060621517,1459.6642696100955,0.899736147757256,0.0591823072917958
logistic,12,0.19668341922672905,1462.895487621144,0.899736147757256,0.0590593067273672
logistic,12,0.19667828306009214,1462.895487621144,0.9001130795326046,0.05908258696620318
logistic,12,0.1959374576686182,1475.7049590220865,0.9001130795326046,0.058599788962234056
logistic,12,0.19593533202315938,1475.7049590220865,0.9004900113079533,0.058622889674126426
logistic,12,0.19528171052715773,1486.36028508233,0.9004900113079533,0.0582271076555607
logistic,12,0.19528080582066995,1486.36028508233,0.900866943083302,0.058250060931026075
logistic,12,0.1952139272797107,1487.3219571094278,0.900866943083302,0.05821459018389965
logistic,12,0.19521053154205076,1487.3219571094278,0.9012438748586505,0.058237529228371006
logistic,12,0.19516428145471457,1488.052827850022,0.9012438748586505,0.05821059038344492
logistic,12,0.19516401850417406,1488.052827850022,0.9016208066339992,0.05823351835621774
logistic,12,0.19506314303254987,1489.7453706177141,0.9016208066339992,0.058171206225680935
logistic,12,0.1950595689677767,1489.7453706177141,0.9019977384093479,0.0581941100654167
logistic,12,0.19485246485752816,1492.8996548665948,0.9019977384093479,0.05807829526976191
logistic,12,0.19485106440482527,1492.8996548665948,0.9023746701846965,0.0581011552276478
logistic,12,0.19455482600110788,1497.1694786669088,0.9023746701846965,0.05794505627496067
logistic,12,0.19455320042321592,1497.1694786669088,0.9027516019600452,0.057967857488624264
logistic,12,0.19389763415324318,1507.7094040839006,0.9027516019600452,0.05758595816301996
logistic,12,0.19389458522548653,1507.7094040839006,0.9031285337353939,0.05760861724892405
logistic,12,0.19387925564002795,1507.940205370404,0.9031285337353939,0.057600307714498644
logistic,12,0.19387524679050996,1507.940205370404,0.9035054655107425,0.05762296264243473
logistic,12,0.19357427933223176,1513.1332343167321,0.9035054655107425,0.05743656099489613
logistic,12,0.1935730922554346,1513.1332343167321,0.9038823972860912,0.05745914602003163
logistic,12,0.19272712781995968,1528.5199867502965,0.9038823972860912,0.05691365642948688
logistic,12,0.19272617217354818,1528.5199867502965,0.9042593290614399,0.05693603892251098
logistic,12,0.19257835164813433,1531.789671642429,0.9042593290614399,0.056821411653244905
logistic,12,0.19257737679317755,1531.789671642429,0.9046362608367885,0.05684375074015301
logistic,12,0.1924429847044016,1533.7514825777084,0.9046362608367885,0.05677517032551098
logistic,12,0.19244255321373022,1533.7514825777084,0.9050131926121372,0.056797483026991225
logistic,12,0.19196217236137447,1541.8679944864139,0.9050131926121372,0.05651539403069391
logistic,12,0.1919617628323384,1541.8679944864139,0.9053901243874859,0.05653760150641403
logistic,12,0.19147773730962564,1549.4075031788605,0.9053901243874859,0.05627796911974883
logistic,12,0.19147708922627843,1549.4075031788605,0.9057670561628345,0.05630007965887259
logistic,12,0.19137075628912717,1550.9846453033008,0.9057670561628345,0.056246050136928585
logistic,12,0.19136990824713715,1550.9846453033008,0.9061439879381832,0.056268139687295195
logistic,12,0.19132843608154143,1551.5616485195594,0.9061439879381832,0.05624839139895646
logistic,12,0.19132690961007826,1551.5616485195594,0.9065209197135319,0.05627047262517548
logistic,12,0.1908499606930224,1558.9088228065864,0.9065209197135319,0.05602012531736973
logistic,12,0.19084957158670005,1558.9088228065864,0.9068978514888805,0.056042113109102766
logistic,12,0.19041906979431997,1565.2943250665157,0.9068978514888805,0.055826256438813865
logistic,12,0.19041800106876255,1565.2943250665157,0.9072747832642292,0.05584816353047634
logistic,12,0.18994930614901467,1572.949234402214,0.9072747832642292,0.05559148228555592
logistic,12,0.18994920472124577,1572.949234402214,0.9076517150395779,0.05561329360955218
logistic,12,0.1899461938216373,1572.987701283298,0.9076517150395779,0.055612009237875286
logistic,12,0.1899435308068418,1572.987701283298,0.9080286468149265,0.05563381908039075
logistic,12,0.18969364115928272,1576.44972058085,0.9080286468149265,0.05551842547993824
logistic,12,0.18969164239226433,1576.44972058085,0.9084055785902752,0.05554019174041298
logistic,12,0.1894369408887608,1580.8734119054998,0.9084055785902752,0.055393384972533155
logistic,12,0.18943665841794868,1580.8734119054998,0.9087825103656239,0.055415096074285186
logistic,12,0.18922034154023723,1584.9893681814783,0.9087825103656239,0.05527914708242577
logistic,12,0.18921555890693809,1584.9893681814783,0.9091594421409724,0.05530080704328687
logistic,12,0.18921382948429125,1585.066301943646,0.9091594421409724,0.05529827135586226
logistic,12,0.1892137643122722,1585.066301943646,0.9095363739163211,0.0553199293885692
logistic,12,0.18867790768574041,1593.6059495442744,0.9095363739163211,0.05503980292420337
logistic,12,0.18867782286445164,1593.6059495442744,0.9099133056916698,0.05506135668993203
logistic,12,0.18852783802818376,1596.4909656255677,0.9099133056916698,0.05496732472618804
logistic,12,0.18852727092804086,1596.4909656255677,0.9102902374670184,0.05498884284348103
logistic,12,0.1885264584937925,1596.5678993877357,0.9102902374670184,0.054986338797814206
logistic,12,0.18852355912468396,1596.5678993877357,0.9106671692423671,0.055007855012408645
logistic,12,0.18819949386057855,1602.9534016476648,0.9106671692423671,0.05480073491051784
logistic,12,0.18819868383852265,1602.9534016476648,0.9110441010177158,0.05482217383414988
logistic,12,0.1873211488303665,1617.8785515082225,0.9110441010177158,0.05434391581976796
logistic,12,0.18731593518546144,1617.8785515082225,0.9114210327930644,0.05436517750747578
logistic,12,0.1860205862581125,1639.5354055584644,0.9114210327930644,0.05368561278863233
logistic,12,0.1860203109182103,1639.5354055584644,0.9117979645684131,0.05370662285473236
logistic,12,0.18587115719082037,1642.5742891640934,0.9117979645684131,0.05361258865248227
logistic,12,0.18587090939533404,1642.5742891640934,0.9121748963437618,0.05363356308592451
logistic,12,0.18566301758164488,1645.8824409373099,0.9121748963437618,0.05353153272723251
logistic,12,0.18566123174607713,1645.8824409373099,0.9125518281191104,0.053552468589630156
logistic,12,0.1854596669005727,1648.9213245429387,0.9125518281191104,0.053459050058515686
logistic,12,0.18545874334475862,1648.9213245429387,0.9129287598944591,0.053479950538774065
logistic,12,0.18533812947062184,1650.8446685971344,0.9129287598944591,0.053420971370594206
logistic,12,0.18533755176096262,1650.8446685971344,0.9133056916698078,0.05344184918061713
logistic,12,0.18494651413694344,1657.7687071922383,0.9133056916698078,0.05323051912388233
logistic,12,0.18494553904387542,1657.7687071922383,0.9136826234451564,0.05325131810193322
logistic,12,0.18470521297299322,1661.9615972303848,0.9136826234451564,0.05312410966709768
logistic,12,0.18470453315112637,1661.9615972303848,0.9140595552205051,0.05314486083716853
logistic,12,0.1840120316967439,1674.1940654150685,0.9140595552205051,0.05277705232001393
logistic,12,0.1840021026166558,1674.1940654150685,0.9144364869958538,0.05279766697860672
logistic,12,0.18385318779023724,1677.1175483774457,0.9144364869958538,0.05271048343291689
logistic,12,0.18385253029381446,1677.1175483774457,0.9148134187712024,0.05273106505018902
logistic,12,0.18378221718589738,1678.5023560964664,0.9148134187712024,0.0526898528070861
logistic,12,0.18378198007634583,1678.5023560964664,0.9151903505465511,0.05271041834009943
logistic,12,0.18367716070851317,1680.2333657452425,0.9151903505465511,0.05265897458141754
logistic,12,0.18367350774988722,1680.2333657452425,0.9155672823218998,0.052679520267192956
logistic,12,0.18348100565505152,1684.0800538536337,0.9155672823218998,0.05256551753987319
logistic,12,0.18347579179681642,1684.0800538536337,0.9159442140972484,0.05258602034191733
logistic,12,0.1829026590806776,1694.8892474382126,0.9159442140972484,0.05226818093824611
logistic,12,0.18290062034212412,1694.8892474382126,0.916321145872597,0.05228856577475695
logistic,12,0.18278981494659,1697.1587934221634,0.916321145872597,0.05222229382827437
logistic,12,0.18278856280524272,1697.1587934221634,0.9166980776479458,0.052242653376868876
logistic,12,0.1821145323344698,1709.7374635366025,0.9166980776479458,0.05187823972354359
logistic,12,0.18211141446465492,1709.7374635366025,0.9170750094232943,0.05189846416382252
logistic,12,0.18203586805466668,1711.0838043745393,0.9170750094232943,0.05185974634978152
logistic,12,0.1820334999429952,1711.0838043745393,0.917451941198643,0.05187995566544462
logistic,12,0.18193636984734265,1712.8148140233152,0.917451941198643,0.05183024211579822
logistic,12,0.1819336565695322,1712.8148140233152,0.9178288729739917,0.05185043226438397
logistic,12,0.18181089308886159,1715.6998301046087,0.9178288729739917,0.05176775729744669
logistic,12,0.18180905196535907,1715.6998301046087,0.9182058047493403,0.051787916152897656
logistic,12,0.18175084990734583,1716.392233964119,0.9182058047493403,0.05176810608636518
logistic,12,0.18175016973341143,1716.392233964119,0.918582736524689,0.051788256794950804
logistic,12,0.18157960766084116,1719.6234519751677,0.918582736524689,0.05169597590208099
logistic,12,0.18157827325974304,1719.6234519751677,0.9189596683000377,0.05171609180772984
logistic,12,0.18082171535544567,1733.6253966897114,0.9189596683000377,0.05131983328421673
logistic,12,0.1808212549847281,1733.6253966897114,0.9193366000753863,0.051339802555412886
logistic,12,0.18020259307523576,1744.588457798626,0.9193366000753863,0.051033645798459995
logistic,12,0.18020150376531907,1744.588457798626,0.919713531850735,0.05105350155880568
logistic,12,0.1800236813968985,1748.050477096178,0.919713531850735,0.05095754234279389
logistic,12,0.18002350610568826,1748.050477096178,0.9200904636260837,0.05097736195806533
logistic,12,0.18000890098104286,1748.2428115015975,0.9200904636260837,0.050972039508028984
logistic,12,0.18000647500768524,1748.2428115015975,0.9204673954014323,0.05099185633743997
logistic,12,0.17971723209027288,1754.6667806426108,0.9204673954014323,0.050814657594107
logistic,12,0.1797156702489581,1754.6667806426108,0.920844327176781,0.050834408423155356
logistic,12,0.1796054040179671,1757.090194150897,0.920844327176781,0.05076785602959207
logistic,12,0.17960330901752453,1757.090194150897,0.9212212589521297,0.05078758156352604
logistic,12,0.1795073867802846,1759.3982070159318,0.9212212589521297,0.05072433688929476
logistic,12,0.1795014133046976,1759.3982070159318,0.9215981907274783,0.05074403835377623
logistic,12,0.1786539955035793,1775.1696282603355,0.9215981907274783,0.05031588911983208
logistic,12,0.17865297544649864,1775.1696282603355,0.921975122502827,0.05033543235790427
logistic,12,0.17851646034639515,1777.3237736010344,0.921975122502827,0.05027749229188078
logistic,12,0.1785151420962435,1777.3237736010344,0.9223520542781757,0.05029701342212904
logistic,12,0.17830160034187698,1781.4397298770127,0.9223520542781757,0.05018663603921408
logistic,12,0.17829242626213251,1781.4397298770127,0.9227289860535243,0.050206115794007265
logistic,12,0.17806443608930278,1785.6710867962433,0.9227289860535243,0.050093106059055835
logistic,12,0.178061001663762,1785.6710867962433,0.923105917828873,0.05011254348270922
logistic,12,0.17806079622296578,1785.709553677327,0.923105917828873,0.05011151807820589
logistic,12,0.17806059297857887,1785.709553677327,0.9234828496042217,0.05013095432967753
logistic,12,0.17792494034274514,1788.78690416404,0.9234828496042217,0.050049027618891975
logistic,12,0.17792362111897703,1788.78690416404,0.9238597813795703,0.050068432986742385
logistic,12,0.17749487992229507,1797.4419524079196,0.9238597813795703,0.04983935906299566
logistic,12,0.1774944308017966,1797.4419524079196,0.924236713154919,0.04985867951768032
logistic,12,0.17715986952903523,1803.9813221921847,0.924236713154919,0.0496869237471884
logistic,12,0.17715721657142894,1803.9813221921847,0.9246136449302677,0.049706180344478226
logistic,12,0.1770979595329171,1805.2891961490377,0.9246136449302677,0.04967195852907825
logistic,12,0.17709603602373086,1805.2891961490377,0.9249905767056162,0.04969120178191759
logistic,12,0.177022006299271,1806.9048051545624,0.9249905767056162,0.04964897727962449
logistic,12,0.17702032855118563,1806.9048051545624,0.9253675084809649,0.0496682042566966
logistic,12,0.17637109668476933,1819.0603395770781,0.9253675084809649,0.04935268575104535
logistic,12,0.1763695196822831,1819.0603395770781,0.9257444402563136,0.04937179616041813
logistic,12,0.17612401348306556,1824.5226366909935,0.9257444402563136,0.04923126265359713
logistic,12,0.1761233567631769,1824.5226366909935,0.9261213720316622,0.049250320718409235
logistic,12,0.17612179786268423,1824.5611035720774,0.9261213720316622,0.04924933352041532
logistic,12,0.17612163704383282,1824.5611035720774,0.9264983038070109,0.04926839045900982
logistic,12,0.17535352115505,1840.2171241732292,0.9264983038070109,0.04886971389943734
logistic,12,0.17535302819829823,1840.2171241732292,0.9268752355823596,0.04888862380213925
logistic,12,0.17482220046461672,1850.7570495902212,0.9268752355823596,0.04862374436447045
logistic,12,0.1748219886130926,1850.7570495902212,0.9272521673577082,0.048642556304747585
logistic,12,0.174628118296519,1855.2192077959546,0.9272521673577082,0.04853123951942236
logistic,12,0.17462561139344782,1855.2192077959546,0.9276290991330569,0.048550009863878474
logistic,12,0.17418890314119964,1864.181991088506,0.9276290991330569,0.04832786756475463
logistic,12,0.17418865185218346,1864.181991088506,0.9280060309084056,0.04834655565155919
logistic,12,0.17351499909574325,1877.9146676354624,0.9280060309084056,0.0480099842046762
logistic,12,0.1735137678989816,1877.9146676354624,0.9283829626837542,0.04802854802854803
logistic,12,0.17340170109078892,1880.222680500497,0.9283829626837542,0.04797242024073858
logistic,12,0.17340127975008435,1880.222680500497,0.9287598944591029,0.04799096274078258
logistic,12,0.1730701696755209,1887.0313184523493,0.9287598944591029,0.04782608695652174
logistic,12,0.17307014318299907,1887.0313184523493,0.9291368262344516,0.04784456823431222
logistic,12,0.17296289740623377,1889.5316657228034,0.9291368262344516,0.04778428255728298
logistic,12,0.17296064747930415,1889.5316657228034,0.9295137580098002,0.0478027410006397
logistic,12,0.17279374634691946,1892.801350614936,0.9295137580098002,0.047724105898745935
logistic,12,0.17279244690940349,1892.801350614936,0.9298906897851489,0.047742534786058485
logistic,12,0.17271113544269284,1894.3400258582922,0.9298906897851489,0.04770560594047919
logistic,12,0.17271065754197445,1894.3400258582922,0.9302676215604976,0.047724020574699315
logistic,12,0.17268933112727397,1894.6862277880475,0.9302676215604976,0.04771571641242774
logistic,12,0.1726858251118331,1894.6862277880475,0.9306445533358462,0.04773412729100611
logistic,12,0.17260772432125202,1896.301836793572,0.9306445533358462,0.047695398524127804
logistic,12,0.17260611619426894,1896.301836793572,0.9310214851111949,0.0477137945022891
logistic,12,0.172570767076441,1897.2635088206698,0.9310214851111949,0.04769076305220883
logistic,12,0.17257026799626862,1897.2635088206698,0.9313984168865436,0.0477091498851196
logistic,12,0.17208227003840199,1906.7263615673119,0.9313984168865436,0.047483618055689
logistic,12,0.17207762523844491,1906.7263615673119,0.9317753486618922,0.047501921598770175
logistic,12,0.17185857428584977,1911.457787940633,0.9317753486618922,0.04738991239000824
logistic,12,0.1718585702808201,1911.457787940633,0.9321522804372409,0.04740817421976842
logistic,12,0.17175172170100947,1913.6888670434998,0.9321522804372409,0.04735552066179005
logistic,12,0.17174972430762683,1913.6888670434998,0.9325292122125896,0.047373762518430576
logistic,12,0.17117846219273364,1925.1519976065056,0.9325292122125896,0.0471049675367948
logistic,12,0.171176576785581,1925.1519976065056,0.9329061439879381,0.04712311031567723
logistic,12,0.17099750795991278,1929.3064207635678,0.9329061439879381,0.04702641079232377
logistic,12,0.17098791601500435,1929.3064207635678,0.9332830757632868,0.047044517489692385
logistic,12,0.17073112460521914,1934.9225854018187,0.9332830757632868,0.04691437558027171
logistic,12,0.17072768266967514,1934.9225854018187,0.9336600075386355,0.04693243396869908
logistic,12,0.1703936115960512,1941.769690234755,0.9336600075386355,0.04677468086713498
logistic,12,0.17039338217890296,1941.769690234755,0.9340369393139841,0.046792680854278
logistic,12,0.17025179480995198,1945.231709532307,0.9340369393139841,0.046713291986351727
logistic,12,0.17025002449401713,1945.231709532307,0.9344138710893328,0.04673126225305384
logistic,12,0.16991420213404462,1952.6558175815019,0.9344138710893328,0.046561860220506755
logistic,12,0.1699138962892781,1952.6558175815019,0.9347908028646815,0.046579767852447315
logistic,12,0.1695818402440957,1959.041319841431,0.9347908028646815,0.04643499101258238
logistic,12,0.16957967660808845,1959.041319841431,0.9351677346400301,0.0464528450261192
logistic,12,0.1690682765781129,1969.504311496255,0.9351677346400301,0.04621746986829604
logistic,12,0.1690666304849303,1969.504311496255,0.9355446664153788,0.04623523713721545
logistic,12,0.16903794213742776,1970.0428478314298,0.9355446664153788,0.046223182359952326
logistic,12,0.16903739777509422,1970.0428478314298,0.9359215981907275,0.046240944559286366
logistic,12,0.1689194726806195,1971.9661918856252,0.9359215981907275,0.04619792732617634
logistic,12,0.1689187711844535,1971.9661918856252,0.9362985299660761,0.046215673141326186
logistic,12,0.16881965758789433,1973.9664697019887,0.9362985299660761,0.04617100371747212
logistic,12,0.16881930835562475,1973.9664697019887,0.9366754617414248,0.046188732551439564
logistic,12,0.1687648099170661,1975.120476134506,0.9366754617414248,0.04616299158477457
logistic,12,0.16876184007542058,1975.120476134506,0.9370523935167735,0.046180710358151286
